Timestamp,Open,High,Low,Close,Volume
2024-09-16 20:35:07,417.1420028946519,417.290782717746,416.8210712458601,416.8210712458601,1322.0
2024-09-17 13:49:07,401.34731561552536,401.3714312774641,401.34086730420046,401.3491434661305,2409.0
